"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
0.528124539022801,0.729240473966594,-0.175184128133269,0.140102650515618,-0.0802957595360612
0.410138640695895,0.301751484051886,0.936982134149301,-0.133962997085432,-0.401304065044009
0.679146253131876,1.01264547918822,-0.223455932102379,0.0479190213183232,0.0548786798053758
0.138512452223465,-0.149575303257925,1.46160174276277,0.0584147356925076,0.632270509914022
0.72970022229151,1.05517361357649,0.427937649220914,-0.172454343924577,-0.27745963959274
1.02979838542855,1.90618302098495,0.0422210521564887,-0.0613308422998167,0.026231725059524
0.231423212344163,0.108427973433204,-0.303407141014727,0.268947953432723,0.176645181378158
0.251388579247873,-0.190084347620192,0.22121356163597,0.115994973276328,-0.0964764150052489
0.429316764750169,0.432435982087001,0.0930578724295746,0.0652116167238031,0.00802460886136494
0.324872432179219,0.344490571995927,-0.398158461445787,0.266231169935495,0.245803667584346
0.270221594079615,0.11652980749591,-0.466160827888903,0.243441812646253,0.253548665318602
0.359888031029044,-0.176009099129112,1.72840994647409,-0.344016596112027,-0.840510261030545
0.143040314393076,-0.152347227771517,0.559428830469654,0.113336621932948,-0.0132942468468086
0.536594615933559,0.555626701096264,0.313402708736719,-0.0536358602637251,-0.165978506689921
0.216347988118865,0.132630307958104,-0.25728662948738,0.289133288103646,0.45587585571472
0.326043919276388,0.344487952169638,-0.437698991939432,0.275309794978187,0.314776466632004
0.180856282000106,-0.0278940012750925,-0.0241512299979315,0.194479463857905,0.0828087709813931
0.280682361291691,0.217502067332157,-0.0148399111297192,0.17388802137158,0.108655566006069
0.557134146413592,0.435481163782783,-0.362032979709605,-0.0256501904047856,0.00342328736739665
6.86095826364598,16.9065292686038,0.434884597126709,-3.9300198113206,-1.17678750416483
0.293148176681343,0.121807207300973,0.32261360623142,0.0713064698226444,-0.0654335040773013
0.168456142739611,-0.0766093209519764,-0.0390492938847713,0.219508537819167,0.0962543683654257
0.396197625290161,0.307964387935717,0.682252861500787,-0.0203177675653009,-0.295877197563452
0.030881262641446,-0.715045628889055,-0.801840634739727,0.269013151359288,-1.20320972717095
0.219389185091135,0.0390920036880993,0.0315918409303031,0.207066073788718,0.0623717128557333
0.372480503218468,0.287264729822549,1.1792483032607,-0.155188599353468,-0.353733962943526
0.209205662455758,0.029656594883477,0.126684343128501,0.159802834402348,0.0653334838427396
0.0834277954378328,-0.202796351701754,-0.186386447217128,0.280742027992618,-0.0596114197012815
0.19568243855827,-0.0940588694156814,0.608217247491626,-0.0734594096684721,-0.981031538767763
0.552497858955052,0.548871262401796,1.09139191236364,-0.0842165292479906,-0.379075220294476
0.328042170644099,0.0447982416945938,0.7368461128367,-0.0526277400968502,-0.289043624774643
0.379749374149636,0.22027728791058,1.14024287730423,-0.157905996315728,-0.474923409373951
0.50674642181998,0.456134530063209,-0.524553507874567,0.074977772343625,0.136360554805854
0.112401151057132,-0.81768524113116,1.33098715739724,-0.430769103318403,-0.828113154988439
0.136066407262279,-0.043012986629434,-0.201622576865497,0.269914662185314,0.232486335181095
2.62707538516104,5.84378616156813,0.118315221162185,-1.20887297514618,-0.419245269836566
0.43168696991768,0.544965896865606,-0.372293307839419,0.170090881954116,0.139186079148862
1.15719428902566,1.9578497325343,1.54715180324031,-0.582739772376101,-0.751968563580922
0.139998516999414,-0.125474217858046,0.202430757941606,0.191130641415199,0.112203916115741
0.135158283200171,-0.121486259804384,-0.0472800523871643,0.224197290371256,0.153803488134023
0.303862254619584,0.231315466893592,0.197199992393447,0.158045345663193,0.0922628295785048
0.243176038724874,0.0164080975362576,0.0601094964273556,0.194515445054922,0.0864225442739174
0.234457259966848,0.0861250853233641,0.432636989872876,0.0620504400892762,-0.119834768050843
0.281931290966674,0.181485498280447,-0.352874947802677,0.221383779006092,0.13892887666242
